temperature,tile_conc,blocker_conc,blocker_mult,growth_rate,nucleation_rate,nucleation_rate_05,nucleation_rate_95
43.400000000000006,3.393221771895328e-08,2.5e-06,73.67629256379529,0.0009566798941798978,7.417863754717765e-15,4.8016349016668495e-15,1.049828026794765e-14
43.400000000000006,4.094915062380423e-08,2.5e-06,61.05132736371632,0.0012228835978836054,6.6273235202050825e-15,3.615882774722802e-15,1.0481693996085214e-14
43.400000000000006,4.941713361323834e-08,2.5e-06,50.58974119312894,0.0016283068783068896,2.8133904262314893e-15,0.0,6.5199057102222946e-15
43.400000000000006,3.7275937203149396e-08,2.5e-06,67.06739488199315,0.001113756613756616,3.793289799488819e-15,0.0,8.807530725602421e-15
43.400000000000006,4.4984326689694446e-08,2.5e-06,55.57491206315489,0.0014943783068783099,9.476398572357523e-15,7.75422107180775e-15,1.1505221133595736e-14
43.400000000000006,5.963623316594644e-08,2.5e-06,41.920823420275205,0.0020958994708994818,3.399733585748516e-15,0.0,1.2807126089680468e-14
43.400000000000006,5.42867543932386e-08,2.5e-06,46.051749233167904,0.0018935185185185396,4.3616558674890075e-15,1.1488086844680433e-15,9.128153188178628e-15
43.400000000000006,6.551285568595509e-08,2.5e-06,38.16044917938084,0.002353505291005285,5.927377357990812e-15,2.250444697599054e-15,1.157755729246249e-14
43.400000000000006,7.196856730011521e-08,2.5e-06,34.73738735932844,0.0028111772486772825,8.17505638224616e-15,4.983360628063777e-15,1.2585226015265332e-14
43.400000000000006,7.906043210907697e-08,2.5e-06,31.621380421382415,0.0030916005291005294,8.923035149520301e-15,5.6379370058617264e-15,1.3804992448522169e-14
43.400000000000006,1.8420699693267165e-07,2.5e-06,13.571688598309649,0.009553246926705767,3.429283307459118e-12,2.519339563327069e-12,4.596595753018234e-12
43.400000000000006,2.0235896477251556e-07,2.5e-06,12.354283403309596,0.011122394325722254,4.960562001458488e-12,3.681400179191313e-12,6.602833985895441e-12
43.400000000000006,1.5264179671752336e-07,2.5e-06,16.378213921488772,0.0073330026455026434,1.1337262574291126e-12,8.194068939089531e-13,1.5450832539345643e-12
43.400000000000006,1.6768329368110066e-07,2.5e-06,14.909058291486623,0.008338624338624399,1.5611764771485108e-12,1.1386688676438323e-12,2.110765694394267e-12
43.400000000000006,2.2229964825261958e-07,2.5e-06,11.24608167242361,0.012665987501206035,8.506477053973122e-12,6.338870932477711e-12,1.1278504167668048e-11
43.400000000000006,1.3894954943731376e-07,2.5e-06,17.992141825028803,0.0063753306878307206,5.544352683764334e-13,3.9345394890734587e-13,7.67650115757431e-13
43.400000000000006,1.264855216855296e-07,2.5e-06,19.765108027269253,0.005737433862433796,3.8771046588179024e-13,2.7375088912924877e-13,5.399939997187801e-13
43.400000000000006,2.44205309454865e-07,2.5e-06,10.237287655951068,0.014785226850740097,1.5196424499969615e-11,1.1325747362747004e-11,2.0152102126240768e-11
43.400000000000006,1.151395399326447e-07,2.5e-06,21.712784343783824,0.005011904761904813,1.509918348578848e-13,1.0445926250464296e-13,2.1510117589787634e-13
43.400000000000006,3.9069399370546133e-07,2.5e-06,6.398869806748846,0.03579647986299122,2.1409042677351818e-10,1.632474485076528e-10,2.7685428119434496e-10
43.400000000000006,4.2919342601287785e-07,2.5e-06,5.82487952628843,0.04386800566274233,3.808442978832531e-10,2.9191935208576017e-10,4.906246866909501e-10
43.400000000000006,3.5564803062231287e-07,2.5e-06,7.029421744935577,0.029115141240897445,1.0697605596698655e-10,8.089380258033506e-11,1.39820365889062e-10
43.400000000000006,3.2374575428176437e-07,2.5e-06,7.7221089911937035,0.024655230468506848,6.552703970224618e-11,4.964498963893616e-11,8.538187333225058e-11
43.400000000000006,4.71486636345739e-07,2.5e-06,5.302377219800482,0.055876418856598754,7.113960149319366e-10,5.481681459393933e-10,9.103332422599852e-10
43.400000000000006,5.179474679231214e-07,2.5e-06,4.826744322208124,0.07017140504645032,1.086294634304548e-09,8.40587821916469e-10,1.3874948349179152e-09
43.400000000000006,2.94705170255181e-07,2.5e-06,8.483054429738324,0.020685806625326094,4.781613509669147e-11,3.619044982373933e-11,6.242948826336388e-11
43.400000000000006,1.0481131341546853e-07,2.5e-06,23.85238690874986,0.004338293650793642,9.049174481509985e-14,6.122032922109251e-14,1.3134976916627582e-13
43.400000000000006,2.6826957952797243e-07,2.5e-06,9.318984300787356,0.017493681467131553,2.6184673874697638e-11,1.9734674741588424e-11,3.431543533588951e-11
43.400000000000006,8.286427728546843e-07,2.5e-06,3.016981601598322,0.27006912973842734,2.31886528388105e-08,1.9707841628097674e-08,2.695471757299142e-08
43.400000000000006,7.543120063354616e-07,2.5e-06,3.3142784139752735,0.2071886696761657,1.203008457802858e-08,9.878049879353637e-09,1.4446662438661783e-08
43.400000000000006,6.25055192527397e-07,2.5e-06,3.999646799015148,0.11686131331142659,3.6637377697167624e-09,2.917440663691575e-09,4.5577960753976895e-09
43.400000000000006,9.102981779915219e-07,2.5e-06,2.7463528549688956,0.3362969469943346,3.3867252009313844e-08,2.9048054168397833e-08,3.9096715475245405e-08
43.400000000000006,6.866488450042998e-07,2.5e-06,3.6408711937531115,0.1569221649020529,6.9777645356841794e-09,5.66507854287064e-09,8.478397228930171e-09
43.400000000000006,5.689866029018294e-07,2.5e-06,4.393776562136982,0.08919136131276577,2.108701814063937e-09,1.6519980936390285e-09,2.656906399327205e-09
43.400000000000006,1.0000000000000002e-06,2.5e-06,2.5,0.45404964470071973,5.663523999285996e-08,4.981841167861523e-08,6.384555172676852e-08
43.400000000000006,9.540954763499939e-08,2.5e-06,26.202828353867147,0.0039100529100529096,3.817712688324e-14,2.525688568860718e-14,5.668268300379722e-14
43.60000000000001,1e-08,2.5e-06,250.00000000000003,-0.0002480158730158746,4.508775818243818e-16,0.0,1.1858080401981246e-15
43.60000000000001,1.4563484775012439e-08,2.5e-06,171.66221125107504,5.0595238095237474e-05,2.603876985288144e-15,0.0,8.21783576556938e-15
43.60000000000001,2.329951810515372e-08,2.5e-06,107.29835650321947,0.000502645502645504,3.0680848632837426e-15,0.0,6.784468330518793e-15
43.60000000000001,1.5998587196060583e-08,2.5e-06,156.2637981318493,0.00012996031746031667,6.9032819987754e-15,4.466737238753083e-15,9.903071812788712e-15
43.60000000000001,1.325711365590109e-08,2.5e-06,188.57800158386547,-3.2407407407408e-05,4.645332235995864e-15,1.1021050729900187e-15,8.552056646468386e-15
43.60000000000001,1.0985411419875584e-08,2.5e-06,227.57454449788045,-0.0001597222222222206,1.8087666818745408e-15,0.0,5.7084676479960494e-15
43.60000000000001,2.1209508879201907e-08,2.5e-06,117.87165908643486,0.0003809523809523836,1.4884840541629203e-15,0.0,4.937236114360024e-15
43.60000000000001,1.206792640639329e-08,2.5e-06,207.16069321367107,-0.00013723544973545145,5.002004681927808e-15,1.8987609772597957e-15,9.471796065698496e-15
43.60000000000001,1.9306977288832496e-08,2.5e-06,129.48686698078032,0.0002711640211640219,8.065813186005597e-16,0.0,2.6779403148615417e-15
43.60000000000001,1.7575106248547923e-08,2.5e-06,142.24665072545739,0.00016104497354497426,1.7046600736860845e-16,0.0,5.659662366566053e-16
43.400000000000006,8.685113737513526e-08,2.5e-06,28.784884983161188,0.003515542328042328,1.7688302260646533e-14,1.1408493113020516e-14,2.6888995580296767e-14
43.60000000000001,2.559547922699536e-08,2.5e-06,97.67349842636543,0.0006349206349206386,1.7914898399459842e-15,0.0,5.936644406082522e-15
43.60000000000001,3.0888435964774816e-08,2.5e-06,80.93643857044108,0.0009031084656084655,3.562246468432386e-15,8.02040682929169e-16,6.886006769734546e-15
43.60000000000001,2.811768697974231e-08,2.5e-06,88.91200765557821,0.0007764550264550254,4.220581040786838e-15,1.2670198353045558e-15,9.324116076468363e-15
43.60000000000001,4.941713361323834e-08,2.5e-06,50.58974119312894,0.0018736772486772572,3.280258592408926e-15,0.0,1.1413637302515496e-14
43.60000000000001,3.393221771895328e-08,2.5e-06,73.67629256379529,0.0010406746031745994,2.1327145731865467e-15,0.0,4.947177165538507e-15
43.60000000000001,3.7275937203149396e-08,2.5e-06,67.06739488199315,0.0012337962962962934,3.181439627816839e-15,0.0,1.1080340056310219e-14
43.60000000000001,4.094915062380423e-08,2.5e-06,61.05132736371632,0.0014206349206349184,8.842396780385211e-15,6.758424204967562e-15,1.135914626521766e-14
43.60000000000001,4.4984326689694446e-08,2.5e-06,55.57491206315489,0.0016061507936507955,8.540337184050162e-15,6.2654488890054194e-15,1.13457813592397e-14
43.60000000000001,5.963623316594644e-08,2.5e-06,41.920823420275205,0.0023574735449735516,4.955892055354235e-15,1.3026012242774733e-15,1.0381791992632566e-14
43.60000000000001,5.42867543932386e-08,2.5e-06,46.051749233167904,0.0020529100529100516,4.803666201569863e-15,1.889925390982542e-15,9.06527185585056e-15
43.60000000000001,6.551285568595509e-08,2.5e-06,38.16044917938084,0.002734126984127015,8.281127969754316e-15,5.140605945178411e-15,1.2486010117287348e-14
43.60000000000001,7.196856730011521e-08,2.5e-06,34.73738735932844,0.003009589947089961,6.554993197527977e-15,2.7561460631750097e-15,1.2571965907618504e-14
43.60000000000001,2.0235896477251556e-07,2.5e-06,12.354283403309596,0.012146096163385928,7.016666961344186e-12,5.2340174246012885e-12,9.27581149689524e-12
43.60000000000001,1.5264179671752336e-07,2.5e-06,16.378213921488772,0.008063822751322823,1.152190106228562e-12,8.268051769370721e-13,1.5780272919012345e-12
43.60000000000001,1.8420699693267165e-07,2.5e-06,13.571688598309649,0.010525439929320299,3.630067258149671e-12,2.66933387844279e-12,4.879666203294634e-12
43.60000000000001,2.2229964825261958e-07,2.5e-06,11.24608167242361,0.013989066894553053,1.1877390164255425e-11,8.887490022494987e-12,1.5672091285475547e-11
43.60000000000001,1.6768329368110066e-07,2.5e-06,14.909058291486623,0.009443306904020187,2.5915252892020615e-12,1.901773509492569e-12,3.4870211791951605e-12
43.60000000000001,7.906043210907697e-08,2.5e-06,31.621380421382415,0.0034520502645502852,9.722323664119605e-15,6.278422157620245e-15,1.4781492083105087e-14
43.60000000000001,1.3894954943731376e-07,2.5e-06,17.992141825028803,0.007203703703703728,6.689509910961174e-13,4.747169904167949e-13,9.270995093692802e-13
43.60000000000001,1.264855216855296e-07,2.5e-06,19.765108027269253,0.006140211640211697,2.906449982203134e-13,2.0210161971277741e-13,4.1039158992575515e-13
43.60000000000001,4.2919342601287785e-07,2.5e-06,5.82487952628843,0.04723383152980852,4.5349578584059286e-10,3.5041879259046033e-10,5.7902334428096e-10
43.60000000000001,3.9069399370546133e-07,2.5e-06,6.398869806748846,0.038774480408962274,2.556830687322656e-10,1.9495389440380832e-10,3.303058632549749e-10
43.60000000000001,1.151395399326447e-07,2.5e-06,21.712784343783824,0.005508267195767254,1.9976902061985415e-13,1.3709326646718557e-13,2.868447439290256e-13
43.60000000000001,3.5564803062231287e-07,2.5e-06,7.029421744935577,0.03212404513030589,1.439552338584455e-10,1.0974327930591304e-10,1.863035475016201e-10
43.60000000000001,4.71486636345739e-07,2.5e-06,5.302377219800482,0.05830588335667909,7.568088157494485e-10,5.854845406686031e-10,9.655033486080021e-10
43.60000000000001,2.94705170255181e-07,2.5e-06,8.483054429738324,0.022363191976467526,4.8408149122472505e-11,3.6742941660322824e-11,6.288023829471541e-11
