temperature,tile_conc,blocker_conc,blocker_mult,growth_rate,nucleation_rate,nucleation_rate_05,nucleation_rate_95
30.2,1.264855216855296e-07,0.0,0.0,0.5786527495220837,3.7903859102216575e-07,3.7676435947603276e-07,3.8131282256829874e-07
30.2,1.3894954943731376e-07,0.0,0.0,0.6298603719481025,4.587796583484949e-07,4.5648576005675243e-07,4.610735566402374e-07
30.2,1.5264179671752336e-07,0.0,0.0,0.6953617296761069,5.536519153699897e-07,5.508836557931396e-07,5.564201749468396e-07
30.2,1.6768329368110066e-07,0.0,0.0,0.7625840311297729,6.6485171183627e-07,6.60197749853416e-07,6.688408221072875e-07
30.2,1.8420699693267165e-07,0.0,0.0,0.8348717976501899,8.071092420761933e-07,8.030736958658124e-07,8.111447882865743e-07
30.2,2.0235896477251556e-07,0.0,0.0,0.9346328705340233,9.759479791174783e-07,9.710682392218909e-07,9.798517710339482e-07
30.2,2.2229964825261958e-07,0.0,0.0,1.0022096234764886,1.1801106534504694e-06,1.1753902108366674e-06,1.1836509854108209e-06
30.2,2.44205309454865e-07,0.0,0.0,1.1226151852049058,1.417098609883874e-06,1.4100131168344547e-06,1.4241841029332935e-06
30.2,2.6826957952797243e-07,0.0,0.0,1.2169052627296628,1.7084526362045133e-06,1.6982019203872862e-06,1.7169948993855358e-06
30.2,2.94705170255181e-07,0.0,0.0,1.3246029727161062,2.0658347839477166e-06,2.055505610027978e-06,2.076163957867455e-06
30.2,3.2374575428176437e-07,0.0,0.0,1.4860310068131355,2.505449723078929e-06,2.495427924186613e-06,2.512966072248166e-06
30.2,3.5564803062231287e-07,0.0,0.0,1.602338703271991,3.020549771594736e-06,3.008467572508357e-06,3.0296114209095204e-06
30.2,3.9069399370546133e-07,0.0,0.0,1.7727246220050463,3.637937558312366e-06,3.6197478705208038e-06,3.652489308545615e-06
30.2,4.2919342601287785e-07,0.0,0.0,1.941468095167427,4.390236272476782e-06,4.368285091114398e-06,4.4077972175666895e-06
30.2,4.71486636345739e-07,0.0,0.0,2.1712151038528016,5.329861696366492e-06,5.319201972973759e-06,5.335191558062859e-06
